2025-05-06 19:00:34,065 - INFO - Инициализация ModelTrainer
2025-05-06 19:00:34,065 - INFO - Устройство: cuda
2025-05-06 19:00:34,066 - INFO - Количество классов: 7 (['gasolinecan', 'hammer', 'pliers', 'rope', 'screwdriver', 'toolbox', 'wrench'])
2025-05-06 19:00:34,066 - INFO - Размер train_loader: 168 батчей
2025-05-06 19:00:34,066 - INFO - Размер test_loader: 1 батчей
2025-05-06 19:00:43,938 - INFO - 
Начало обучения
2025-05-06 19:00:45,879 - INFO - Метки в батче: [1, 4, 6, 5, 1, 6, 6, 4, 1, 1, 3, 5, 1, 4, 3, 4, 1, 6, 0, 6, 3, 5, 6, 4, 4, 2, 0, 4, 6, 1, 2, 4]
2025-05-06 19:00:45,967 - INFO - Метки в батче: [1, 2, 5, 0, 6, 2, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 5, 6, 1, 0, 4, 1, 4, 6, 6, 4, 1, 6, 3, 4, 1, 4]
2025-05-06 19:00:46,056 - INFO - Метки в батче: [1, 1, 1, 0, 1, 1, 1, 6, 6, 6, 6, 4, 1, 3, 1, 5, 3, 1, 0, 1, 2, 6, 3, 1, 6, 3, 1, 3, 3, 6, 6, 5]
2025-05-06 19:00:46,133 - INFO - Метки в батче: [5, 6, 2, 4, 1, 1, 0, 4, 6, 2, 6, 4, 1, 6, 4, 3, 5, 6, 1, 4, 1, 5, 6, 6, 4, 6, 2, 1, 6, 1, 6, 1]
2025-05-06 19:00:46,220 - INFO - Метки в батче: [6, 1, 0, 1, 2, 4, 1, 1, 6, 4, 4, 1, 6, 1, 1, 6, 4, 3, 1, 6, 1, 5, 6, 1, 5, 2, 6, 4, 3, 4, 6, 2]
2025-05-06 19:00:46,362 - INFO - Метки в батче: [1, 0, 6, 1, 4, 1, 1, 4, 6, 6, 6, 1, 5, 4, 3, 0, 5, 5, 1, 1, 0, 1, 4, 2, 6, 5, 1, 5, 6, 4, 1, 1]
2025-05-06 19:00:46,451 - INFO - Метки в батче: [6, 3, 3, 2, 4, 4, 1, 5, 0, 4, 1, 3, 1, 0, 1, 1, 6, 4, 1, 5, 6, 2, 5, 3, 6, 4, 1, 1, 1, 1, 1, 5]
2025-05-06 19:00:46,541 - INFO - Метки в батче: [0, 3, 6, 1, 0, 5, 1, 6, 3, 4, 1, 5, 2, 3, 4, 1, 2, 6, 4, 4, 6, 3, 1, 6, 6, 2, 4, 4, 0, 6, 5, 6]
2025-05-06 19:00:46,646 - INFO - Метки в батче: [2, 6, 4, 1, 4, 4, 4, 1, 5, 4, 4, 1, 0, 1, 3, 1, 1, 1, 1, 1, 3, 6, 6, 4, 2, 3, 0, 6, 4, 1, 1, 2]
2025-05-06 19:00:46,740 - INFO - Метки в батче: [1, 1, 5, 3, 4, 6, 5, 1, 1, 3, 4, 2, 3, 4, 4, 5, 5, 6, 4, 1, 1, 6, 6, 0, 4, 1, 0, 6, 1, 4, 4, 2]
2025-05-06 19:00:46,825 - INFO - Метки в батче: [4, 0, 4, 0, 1, 4, 5, 6, 1, 6, 1, 1, 6, 4, 2, 4, 4, 4, 6, 6, 2, 6, 5, 5, 1, 6, 4, 1, 6, 2, 5, 5]
2025-05-06 19:00:46,920 - INFO - Метки в батче: [3, 3, 1, 1, 4, 4, 5, 4, 6, 6, 4, 2, 6, 1, 0, 4, 2, 4, 2, 4, 1, 6, 1, 6, 4, 6, 1, 3, 6, 5, 3, 4]
2025-05-06 19:00:47,008 - INFO - Метки в батче: [4, 1, 6, 4, 6, 1, 6, 1, 4, 4, 6, 6, 1, 4, 6, 2, 6, 4, 4, 1, 1, 6, 6, 5, 2, 4, 6, 5, 1, 4, 1, 6]
2025-05-06 19:00:47,104 - INFO - Метки в батче: [1, 1, 3, 5, 6, 2, 1, 2, 2, 4, 0, 4, 6, 4, 6, 5, 3, 1, 4, 2, 1, 2, 1, 1, 1, 6, 4, 4, 6, 6, 6, 4]
2025-05-06 19:00:47,199 - INFO - Метки в батче: [4, 4, 4, 6, 4, 6, 6, 2, 6, 1, 4, 4, 1, 1, 1, 1, 4, 6, 5, 6, 3, 1, 4, 4, 6, 6, 6, 4, 4, 6, 1, 3]
2025-05-06 19:00:47,280 - INFO - Метки в батче: [1, 4, 5, 3, 4, 1, 4, 6, 6, 2, 1, 6, 5, 4, 3, 2, 6, 4, 6, 4, 1, 1, 6, 4, 4, 4, 5, 4, 6, 6, 3, 1]
2025-05-06 19:00:47,404 - INFO - Метки в батче: [4, 1, 6, 4, 1, 2, 6, 1, 4, 1, 6, 2, 1, 5, 1, 6, 6, 1, 4, 4, 1, 4, 4, 0, 6, 1, 6, 6, 4, 1, 6, 1]
2025-05-06 19:00:47,486 - INFO - Метки в батче: [1, 1, 4, 4, 1, 4, 6, 6, 4, 1, 6, 1, 6, 4, 1, 1, 4, 4, 1, 5, 3, 5, 3, 6, 4, 4, 3, 6, 2, 1, 6, 4]
2025-05-06 19:00:47,579 - INFO - Метки в батче: [3, 1, 4, 1, 2, 6, 6, 4, 6, 3, 2, 2, 1, 1, 5, 3, 4, 6, 1, 6, 1, 6, 6, 4, 5, 5, 4, 4, 3, 1, 5, 2]
2025-05-06 19:00:47,654 - INFO - Метки в батче: [1, 6, 2, 5, 5, 4, 2, 4, 0, 1, 2, 1, 1, 1, 1, 6, 2, 4, 6, 3, 1, 6, 6, 1, 6, 4, 0, 0, 1, 6, 6, 2]
2025-05-06 19:00:47,750 - INFO - Метки в батче: [5, 6, 4, 5, 4, 4, 5, 1, 1, 6, 2, 6, 4, 1, 4, 1, 6, 1, 5, 4, 3, 4, 4, 4, 5, 6, 4, 1, 4, 6, 4, 4]
2025-05-06 19:00:47,839 - INFO - Метки в батче: [6, 3, 6, 1, 6, 4, 6, 1, 4, 1, 6, 1, 6, 4, 4, 1, 0, 2, 4, 4, 4, 2, 6, 4, 3, 4, 1, 6, 4, 4, 4, 4]
2025-05-06 19:00:47,932 - INFO - Метки в батче: [1, 4, 0, 3, 4, 4, 6, 6, 6, 6, 1, 1, 5, 0, 4, 5, 1, 1, 1, 1, 6, 2, 4, 1, 1, 6, 0, 1, 1, 1, 2, 4]
2025-05-06 19:00:48,234 - INFO - Метки в батче: [3, 4, 3, 3, 3, 2, 6, 4, 1, 6, 1, 6, 6, 6, 6, 6, 3, 4, 4, 4, 2, 4, 1, 4, 1, 6, 6, 3, 4, 6, 6, 5]
2025-05-06 19:00:48,338 - INFO - Метки в батче: [1, 2, 4, 6, 3, 4, 6, 6, 6, 2, 6, 5, 1, 4, 3, 6, 4, 6, 4, 6, 4, 2, 6, 1, 6, 0, 1, 1, 6, 2, 1, 6]
2025-05-06 19:00:48,443 - INFO - Метки в батче: [1, 1, 1, 1, 6, 1, 5, 1, 2, 1, 4, 5, 3, 1, 4, 4, 6, 6, 1, 2, 6, 0, 1, 4, 0, 6, 1, 0, 6, 0, 2, 4]
2025-05-06 19:00:48,544 - INFO - Метки в батче: [4, 1, 6, 4, 6, 1, 1, 5, 3, 4, 2, 4, 5, 4, 5, 3, 6, 3, 1, 4, 1, 1, 3, 6, 6, 6, 6, 5, 2, 1, 3, 6]
2025-05-06 19:00:48,633 - INFO - Метки в батче: [0, 0, 4, 1, 1, 4, 4, 4, 1, 1, 0, 4, 6, 4, 4, 4, 1, 1, 5, 6, 1, 6, 6, 6, 4, 1, 1, 6, 4, 6, 6, 6]
2025-05-06 19:00:48,718 - INFO - Метки в батче: [1, 6, 1, 4, 6, 3, 1, 1, 2, 4, 1, 0, 4, 1, 5, 3, 3, 4, 1, 5, 2, 1, 4, 5, 5, 6, 4, 6, 4, 6, 6, 1]
2025-05-06 19:00:48,802 - INFO - Метки в батче: [1, 6, 3, 1, 6, 2, 0, 3, 6, 6, 1, 1, 6, 5, 4, 3, 6, 6, 4, 4, 6, 1, 6, 3, 2, 5, 4, 6, 6, 2, 1, 3]
2025-05-06 19:00:48,887 - INFO - Метки в батче: [6, 5, 6, 6, 4, 1, 1, 0, 1, 6, 4, 1, 1, 6, 4, 1, 6, 5, 6, 1, 4, 6, 6, 1, 4, 6, 1, 2, 1, 6, 6, 1]
2025-05-06 19:00:48,975 - INFO - Метки в батче: [3, 6, 1, 1, 6, 1, 6, 4, 6, 6, 4, 6, 6, 4, 2, 4, 1, 3, 4, 2, 6, 4, 1, 4, 1, 4, 3, 5, 2, 6, 3, 6]
2025-05-06 19:00:49,064 - INFO - Метки в батче: [6, 4, 1, 6, 1, 4, 4, 4, 1, 6, 4, 1, 4, 1, 6, 1, 4, 5, 6, 6, 1, 4, 4, 6, 6, 5, 4, 1, 6, 6, 1, 1]
2025-05-06 19:00:49,148 - INFO - Метки в батче: [1, 6, 1, 6, 0, 4, 4, 3, 5, 1, 4, 4, 3, 6, 4, 1, 4, 1, 4, 5, 1, 6, 6, 6, 4, 4, 6, 0, 1, 4, 4, 1]
2025-05-06 19:00:49,239 - INFO - Метки в батче: [0, 1, 1, 3, 4, 6, 6, 4, 6, 2, 6, 4, 4, 4, 1, 0, 1, 6, 5, 6, 2, 2, 4, 5, 1, 4, 1, 1, 3, 1, 1, 2]
2025-05-06 19:00:49,324 - INFO - Метки в батче: [1, 1, 0, 4, 2, 6, 1, 1, 5, 0, 3, 1, 4, 1, 2, 1, 1, 4, 2, 1, 5, 5, 3, 3, 4, 4, 4, 4, 4, 4, 6, 6]
2025-05-06 19:00:49,419 - INFO - Метки в батче: [1, 6, 4, 5, 4, 4, 2, 6, 1, 4, 6, 1, 6, 4, 2, 1, 4, 6, 1, 5, 4, 4, 4, 1, 4, 6, 6, 3, 4, 2, 2, 6]
2025-05-06 19:00:49,505 - INFO - Метки в батче: [1, 4, 4, 3, 1, 6, 1, 6, 5, 4, 3, 6, 5, 6, 6, 5, 2, 1, 4, 6, 1, 1, 4, 1, 3, 4, 1, 4, 1, 4, 4, 1]
2025-05-06 19:00:49,592 - INFO - Метки в батче: [3, 6, 4, 2, 6, 2, 1, 3, 4, 5, 2, 6, 4, 4, 6, 3, 1, 4, 5, 3, 6, 1, 4, 4, 4, 6, 5, 3, 6, 0, 1, 2]
2025-05-06 19:00:49,684 - INFO - Метки в батче: [4, 3, 5, 3, 1, 1, 0, 6, 2, 1, 6, 6, 2, 6, 5, 5, 1, 3, 4, 6, 1, 4, 4, 5, 1, 6, 1, 4, 6, 2, 0, 6]
2025-05-06 19:00:49,777 - INFO - Метки в батче: [0, 5, 1, 6, 1, 6, 1, 6, 6, 6, 3, 6, 2, 5, 1, 3, 1, 4, 6, 6, 1, 3, 2, 4, 1, 6, 1, 6, 1, 1, 1, 6]
2025-05-06 19:00:49,875 - INFO - Метки в батче: [4, 6, 1, 1, 4, 6, 4, 4, 4, 2, 4, 1, 1, 6, 2, 6, 1, 4, 1, 5, 6, 1, 4, 3, 5, 6, 1, 6, 1, 4, 6, 6]
2025-05-06 19:00:49,960 - INFO - Метки в батче: [4, 4, 2, 4, 3, 4, 0, 4, 4, 4, 4, 6, 1, 1, 1, 1, 6, 6, 1, 1, 5, 6, 5, 6, 2, 6, 1, 6, 1, 6, 4, 1]
2025-05-06 19:00:50,064 - INFO - Метки в батче: [1, 1, 1, 5, 3, 6, 1, 4, 5, 1, 6, 2, 6, 4, 4, 6, 1, 4, 4, 4, 6, 4, 2, 4, 6, 1, 6, 4, 6, 6, 4, 5]
2025-05-06 19:00:50,150 - INFO - Метки в батче: [4, 1, 6, 4, 1, 1, 4, 1, 2, 4, 0, 2, 5, 1, 6, 4, 1, 5, 4, 0, 6, 4, 4, 1, 3, 2, 2, 4, 6, 4, 1, 4]
2025-05-06 19:00:50,244 - INFO - Метки в батче: [1, 2, 6, 6, 4, 6, 3, 1, 1, 4, 3, 6, 6, 4, 1, 4, 6, 6, 6, 4, 6, 3, 0, 1, 5, 4, 6, 6, 4, 1, 2, 6]
2025-05-06 19:00:50,345 - INFO - Метки в батче: [4, 4, 6, 1, 0, 5, 2, 5, 1, 5, 4, 4, 5, 4, 6, 1, 1, 4, 1, 1, 1, 6, 1, 6, 6, 6, 1, 4, 4, 4, 3, 6]
2025-05-06 19:00:50,428 - INFO - Метки в батче: [1, 1, 1, 1, 1, 0, 4, 4, 1, 1, 1, 3, 5, 1, 6, 5, 6, 6, 6, 1, 1, 4, 2, 6, 6, 3, 1, 2, 2, 6, 6, 1]
2025-05-06 19:00:50,517 - INFO - Метки в батче: [0, 2, 1, 6, 1, 4, 6, 4, 6, 0, 4, 6, 1, 5, 2, 6, 6, 1, 1, 6, 5, 6, 6, 4, 6, 6, 4, 3, 6, 1, 6, 6]
2025-05-06 19:00:50,605 - INFO - Метки в батче: [1, 6, 5, 4, 2, 1, 6, 4, 1, 1, 1, 1, 1, 5, 3, 2, 5, 4, 6, 6, 2, 4, 6, 1, 4, 6, 1, 6, 1, 1, 6, 3]
2025-05-06 19:00:50,706 - INFO - Метки в батче: [6, 4, 4, 3, 1, 1, 6, 5, 4, 6, 4, 4, 4, 1, 1, 5, 1, 3, 6, 4, 1, 4, 1, 6, 1, 1, 4, 1, 2, 5, 4, 3]
2025-05-06 19:00:50,803 - INFO - Метки в батче: [2, 6, 6, 6, 6, 0, 6, 4, 4, 4, 6, 6, 1, 6, 6, 1, 4, 5, 5, 4, 5, 6, 1, 6, 1, 6, 3, 4, 4, 1, 6, 6]
2025-05-06 19:00:50,900 - INFO - Метки в батче: [6, 4, 4, 6, 0, 4, 1, 1, 4, 6, 3, 4, 6, 6, 4, 4, 5, 6, 1, 6, 6, 6, 4, 4, 4, 4, 6, 6, 2, 4, 1, 4]
2025-05-06 19:00:51,089 - INFO - Метки в батче: [2, 6, 5, 5, 1, 4, 4, 6, 6, 4, 6, 5, 4, 0, 3, 4, 4, 6, 3, 6, 6, 4, 6, 4, 3, 1, 4, 1, 3, 6, 1, 1]
2025-05-06 19:00:51,186 - INFO - Метки в батче: [5, 1, 3, 6, 2, 3, 6, 6, 4, 1, 2, 4, 6, 4, 6, 6, 6, 4, 5, 6, 6, 4, 3, 1, 4, 4, 6, 6, 6, 4, 4, 5]
2025-05-06 19:00:51,517 - INFO - Метки в батче: [4, 4, 1, 1, 4, 2, 2, 1, 0, 1, 3, 4, 1, 6, 1, 6, 6, 6, 4, 1, 5, 1, 1, 1, 4, 3, 1, 6, 6, 1, 4, 6]
2025-05-06 19:00:51,599 - INFO - Метки в батче: [4, 6, 4, 5, 3, 2, 6, 1, 2, 6, 4, 1, 4, 1, 6, 1, 6, 4, 6, 1, 4, 5, 6, 1, 5, 0, 4, 1, 6, 3, 4, 4]
2025-05-06 19:00:51,688 - INFO - Метки в батче: [1, 5, 6, 5, 1, 4, 1, 3, 4, 4, 4, 4, 2, 6, 0, 4, 4, 4, 4, 1, 6, 1, 4, 4, 6, 4, 1, 1, 4, 0, 6, 1]
2025-05-06 19:00:51,781 - INFO - Метки в батче: [2, 2, 6, 1, 5, 5, 1, 4, 1, 6, 1, 6, 1, 4, 4, 1, 6, 4, 6, 6, 6, 1, 4, 4, 6, 1, 1, 2, 4, 3, 6, 5]
2025-05-06 19:00:51,873 - INFO - Метки в батче: [6, 1, 1, 5, 4, 1, 6, 1, 4, 4, 4, 5, 4, 1, 3, 1, 1, 6, 1, 6, 4, 1, 2, 4, 0, 6, 1, 5, 3, 1, 2, 1]
2025-05-06 19:00:51,972 - INFO - Метки в батче: [3, 2, 1, 6, 4, 5, 5, 2, 6, 3, 4, 3, 6, 1, 4, 4, 4, 1, 3, 1, 6, 5, 4, 4, 6, 3, 4, 3, 3, 3, 6, 1]
2025-05-06 19:00:52,058 - INFO - Метки в батче: [4, 0, 1, 4, 4, 1, 5, 5, 4, 6, 6, 4, 4, 6, 6, 5, 1, 6, 4, 6, 6, 1, 6, 3, 1, 0, 6, 1, 4, 4, 5, 4]
2025-05-06 19:00:52,142 - INFO - Метки в батче: [4, 2, 4, 1, 4, 4, 6, 5, 1, 4, 4, 6, 4, 1, 4, 5, 6, 5, 4, 6, 6, 1, 2, 6, 6, 4, 4, 1, 1, 2, 4, 1]
2025-05-06 19:00:52,223 - INFO - Метки в батче: [5, 4, 6, 0, 1, 4, 4, 1, 2, 5, 1, 5, 3, 4, 4, 6, 6, 0, 4, 1, 4, 3, 1, 4, 2, 6, 4, 6, 2, 2, 4, 6]
2025-05-06 19:00:52,335 - INFO - Метки в батче: [1, 6, 4, 4, 4, 4, 5, 4, 4, 6, 4, 6, 1, 4, 4, 1, 1, 6, 5, 1, 1, 3, 6, 6, 5, 6, 1, 1, 6, 4, 4, 4]
2025-05-06 19:00:52,423 - INFO - Метки в батче: [4, 1, 4, 4, 6, 6, 2, 6, 6, 5, 3, 1, 6, 1, 1, 6, 1, 1, 3, 6, 4, 6, 4, 1, 6, 6, 1, 4, 3, 6, 4, 5]
2025-05-06 19:00:52,528 - INFO - Метки в батче: [5, 6, 3, 6, 6, 6, 6, 1, 1, 3, 1, 4, 6, 4, 6, 1, 4, 1, 1, 6, 1, 1, 1, 4, 3, 4, 3, 1, 4, 6, 2, 6]
2025-05-06 19:00:52,629 - INFO - Метки в батче: [6, 1, 5, 1, 2, 4, 5, 4, 4, 4, 4, 1, 4, 2, 6, 6, 3, 6, 6, 4, 1, 1, 4, 6, 6, 6, 4, 3, 6, 2, 1, 4]
2025-05-06 19:00:52,716 - INFO - Метки в батче: [6, 1, 6, 1, 2, 1, 3, 6, 4, 1, 6, 5, 3, 4, 4, 3, 6, 1, 6, 0, 4, 5, 1, 4, 3, 6, 4, 6, 4, 6, 1, 6]
2025-05-06 19:00:52,801 - INFO - Метки в батче: [1, 1, 1, 4, 1, 1, 4, 2, 0, 4, 4, 5, 4, 6, 2, 2, 1, 2, 2, 5, 4, 0, 6, 1, 6, 5, 1, 4, 1, 2, 5, 6]
2025-05-06 19:00:52,888 - INFO - Метки в батче: [0, 0, 1, 3, 5, 1, 6, 5, 6, 6, 4, 2, 1, 1, 6, 2, 3, 6, 6, 1, 2, 1, 4, 1, 6, 5, 2, 1, 4, 2, 5, 4]
2025-05-06 19:00:52,972 - INFO - Метки в батче: [6, 1, 1, 5, 4, 2, 6, 6, 3, 0, 6, 6, 5, 4, 4, 6, 2, 2, 4, 6, 6, 6, 1, 6, 3, 1, 6, 2, 6, 5, 4, 2]
2025-05-06 19:00:53,062 - INFO - Метки в батче: [5, 2, 1, 0, 6, 2, 1, 4, 1, 1, 6, 2, 1, 6, 2, 1, 3, 6, 6, 0, 6, 1, 1, 1, 4, 3, 4, 1, 1, 4, 5, 1]
2025-05-06 19:00:53,154 - INFO - Метки в батче: [4, 2, 1, 4, 4, 0, 6, 4, 1, 1, 4, 1, 2, 6, 4, 6, 2, 6, 6, 4, 6, 4, 2, 3, 6, 4, 4, 2, 6, 3, 2, 4]
2025-05-06 19:00:53,244 - INFO - Метки в батче: [1, 1, 1, 4, 1, 6, 6, 6, 2, 4, 2, 4, 1, 4, 4, 4, 3, 4, 6, 6, 6, 5, 4, 3, 6, 6, 6, 4, 3, 1, 4, 6]
2025-05-06 19:00:53,343 - INFO - Метки в батче: [4, 6, 6, 3, 2, 5, 4, 4, 5, 4, 1, 1, 4, 6, 4, 6, 6, 4, 2, 3, 4, 4, 4, 4, 3, 2, 1, 6, 6, 3, 6, 6]
2025-05-06 19:00:53,429 - INFO - Метки в батче: [5, 4, 6, 6, 1, 6, 2, 4, 2, 1, 6, 6, 6, 4, 2, 4, 6, 4, 4, 0, 1, 0, 1, 6, 4, 4, 4, 4, 4, 1, 1, 4]
2025-05-06 19:00:53,516 - INFO - Метки в батче: [6, 4, 6, 1, 1, 6, 1, 6, 2, 1, 4, 4, 2, 6, 1, 4, 2, 4, 6, 1, 6, 5, 6, 0, 0, 4, 4, 6, 6, 4, 5, 6]
2025-05-06 19:00:53,617 - INFO - Метки в батче: [1, 1, 5, 4, 6, 1, 4, 1, 4, 1, 4, 3, 2, 4, 1, 5, 1, 6, 1, 6, 1, 4, 3, 6, 4, 4, 4, 6, 4, 4, 6, 4]
2025-05-06 19:00:53,752 - INFO - Метки в батче: [3, 1, 1, 6, 3, 6, 0, 0, 6, 4, 1, 6, 1, 6, 4, 6, 5, 6, 6, 5, 1, 4, 6, 5, 4, 6, 3, 6, 4, 1, 1, 3]
2025-05-06 19:00:53,849 - INFO - Метки в батче: [3, 2, 0, 5, 1, 3, 6, 2, 5, 5, 6, 1, 5, 2, 1, 4, 4, 5, 0, 4, 4, 6, 0, 6, 6, 6, 3, 6, 1, 6, 0, 6]
2025-05-06 19:00:53,955 - INFO - Метки в батче: [4, 4, 6, 4, 6, 6, 4, 6, 4, 6, 1, 1, 4, 6, 4, 2, 4, 1, 3, 1, 1, 4, 6, 1, 5, 1, 3, 1, 4, 4, 6, 1]
2025-05-06 19:00:54,058 - INFO - Метки в батче: [4, 1, 5, 4, 3, 1, 4, 6, 4, 1, 1, 6, 6, 1, 2, 4, 6, 4, 4, 6, 5, 2, 4, 4, 4, 1, 4, 4, 1, 0, 6, 6]
2025-05-06 19:00:54,148 - INFO - Метки в батче: [4, 3, 5, 2, 4, 1, 6, 6, 6, 4, 4, 1, 6, 6, 0, 4, 4, 4, 1, 6, 3, 4, 1, 4, 2, 2, 5, 1, 4, 0, 6, 5]
2025-05-06 19:00:54,253 - INFO - Метки в батче: [0, 1, 1, 2, 1, 3, 5, 1, 2, 2, 1, 4, 4, 6, 1, 6, 4, 4, 6, 6, 6, 6, 1, 0, 4, 1, 6, 1, 1, 1, 1, 4]
2025-05-06 19:00:54,339 - INFO - Метки в батче: [2, 5, 6, 6, 3, 2, 6, 4, 4, 1, 2, 1, 6, 2, 5, 6, 4, 1, 4, 6, 1, 4, 0, 1, 3, 4, 2, 2, 1, 6, 4, 1]
2025-05-06 19:00:54,429 - INFO - Метки в батче: [1, 6, 1, 1, 1, 2, 6, 4, 5, 3, 4, 2, 0, 6, 5, 4, 4, 4, 6, 1, 5, 1, 4, 1, 1, 6, 6, 1, 4, 4, 3, 4]
2025-05-06 19:00:54,524 - INFO - Метки в батче: [4, 4, 5, 1, 1, 6, 6, 1, 1, 5, 1, 6, 1, 5, 1, 6, 1, 4, 3, 1, 1, 1, 6, 5, 1, 6, 4, 1, 4, 1, 2, 3]
2025-05-06 19:00:54,639 - INFO - Метки в батче: [1, 3, 5, 2, 4, 1, 2, 6, 4, 5, 6, 2, 1, 2, 2, 0, 1, 1, 6, 1, 1, 5, 4, 6, 4, 4, 2, 1, 6, 1, 6, 6]
2025-05-06 19:00:54,731 - INFO - Метки в батче: [0, 4, 4, 2, 1, 4, 2, 5, 1, 4, 5, 1, 4, 5, 1, 1, 6, 1, 4, 4, 1, 1, 3, 6, 1, 5, 0, 1, 4, 4, 1, 2]
2025-05-06 19:00:54,827 - INFO - Метки в батче: [1, 2, 1, 1, 6, 6, 1, 3, 1, 6, 1, 1, 1, 1, 4, 0, 1, 3, 6, 4, 1, 6, 1, 1, 6, 6, 4, 2, 4, 5, 4, 6]
2025-05-06 19:00:54,917 - INFO - Метки в батче: [6, 1, 1, 1, 6, 6, 4, 6, 6, 4, 5, 4, 3, 1, 1, 6, 1, 6, 6, 1, 4, 1, 4, 3, 4, 2, 6, 4, 1, 4, 5, 4]
2025-05-06 19:00:55,027 - INFO - Метки в батче: [1, 1, 4, 6, 5, 1, 4, 4, 2, 1, 6, 1, 6, 5, 4, 4, 1, 6, 6, 4, 2, 5, 2, 1, 5, 1, 2, 1, 5, 3, 6, 6]
2025-05-06 19:00:55,118 - INFO - Метки в батче: [0, 6, 4, 1, 4, 4, 4, 4, 5, 4, 6, 0, 1, 5, 1, 6, 6, 1, 1, 1, 2, 3, 0, 1, 4, 1, 1, 5, 4, 2, 6, 4]
